time,symbol,open,high,low,close,volume,source
2015-07-10 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-13 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-14 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-15 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-16 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-17 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-20 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-21 00:00:00+00,AMCR,32.86576461791992,32.86576461791992,32.86576461791992,32.86576461791992,0,yfinance
2015-07-22 00:00:00+00,AMCR,32.463069915771484,32.463069915771484,32.463069915771484,32.463069915771484,360,yfinance
2015-07-23 00:00:00+00,AMCR,32.463069915771484,32.463069915771484,32.463069915771484,32.463069915771484,0,yfinance
2015-07-24 00:00:00+00,AMCR,32.463069915771484,32.463069915771484,32.463069915771484,32.463069915771484,0,yfinance
2015-07-27 00:00:00+00,AMCR,32.463069915771484,32.463069915771484,32.463069915771484,32.463069915771484,0,yfinance
2015-07-28 00:00:00+00,AMCR,32.215274810791016,32.215274810791016,32.215274810791016,32.215274810791016,200,yfinance
2015-07-29 00:00:00+00,AMCR,32.215274810791016,32.215274810791016,32.215274810791016,32.215274810791016,0,yfinance
2015-07-30 00:00:00+00,AMCR,32.215274810791016,32.215274810791016,32.215274810791016,32.215274810791016,0,yfinance
2015-07-31 00:00:00+00,AMCR,32.215274810791016,32.215274810791016,32.215274810791016,32.215274810791016,0,yfinance
2015-08-03 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,200,yfinance
2015-08-04 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-05 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-06 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-07 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-10 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-11 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-12 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-13 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-14 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-17 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-18 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-19 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-20 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-21 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-24 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-25 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,0,yfinance
2015-08-26 00:00:00+00,AMCR,31.905498504638672,31.905498504638672,31.905498504638672,31.905498504638672,400,yfinance
2015-08-27 00:00:00+00,AMCR,29.117645263671875,29.117645263671875,29.117645263671875,29.117645263671875,1820,yfinance
2015-08-28 00:00:00+00,AMCR,29.117645263671875,29.117645263671875,29.117645263671875,29.117645263671875,0,yfinance
2015-08-31 00:00:00+00,AMCR,29.117645263671875,29.117645263671875,29.117645263671875,29.117645263671875,0,yfinance
2015-09-01 00:00:00+00,AMCR,29.117645263671875,29.117645263671875,29.117645263671875,29.117645263671875,0,yfinance
